Feature ID	Taxon	Confidence	Consensus	Method
0ff04f346b07a463808dd86ee7ce7c35	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Sternoptychidae;Sternoptyx;Sternoptyx_pseudodiaphana;	0.9979344267424081	1.0	sklearn
101d2cb1baab1facfe0a1b5166272fd5	Eukaryota;Chordata	0.9308278868926795	1.0	sklearn
102728a2f4054d96242082d58b95dc7e	Eukaryota;Chordata;Actinopterygii;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus_heteroclitus;		1.0	VSEARCH
1038f2fbc62161d6c15545dfa8314347	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Sigmops;Sigmops_elongatus;	0.9999999999988917	1.0	sklearn
103dcbe852b05685bff0f9a5dd979868	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999996950777	1.0	sklearn
1048f321b68b67401448e4e00391d4c4	Eukaryota;Chordata;Actinopterygii	0.8028669101765543	1.0	sklearn
106d95bfc34ab24ec1013729edbd22fb	Eukaryota;Chordata	0.935052487536027	1.0	sklearn
107e08ddbd6b7327c59d65c7f9e7a799	Eukaryota;Chordata;Actinopterygii	0.9999961285997755	1.0	sklearn
10808826d1cf8b6b863242c7b3a3b50a	Eukaryota;Chordata;Actinopterygii	0.8414786992191163	1.0	sklearn
10bfb307c2e849282ee4bbbd0e56a230	Eukaryota;Chordata;Actinopterygii	0.9999958252216028	1.0	sklearn
10c97c8d1d2fe31ee4c9cc83d302f9bb	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopelogadus	0.9999703402296145	1.0	sklearn
111fb45d2e80974585766a7f1cea218b	Eukaryota;Chordata;Actinopterygii	0.8306170540172472	1.0	sklearn
1143c24284335cf56c7fa5b7fad6e1d9	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae;Leptostomias;Leptostomias_robustus;	0.9969988953896362	1.0	sklearn
118374e81ee2aa67be01d24163efabad	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999996578738	1.0	sklearn
11930641001dde95afe385bcbc8c1d89	Eukaryota;Chordata;Actinopterygii	0.9368429062566499	1.0	sklearn
11a06017b4e373a3c28cc0679f4eae6a	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Benthosema;Benthosema_suborbitale;	0.9985722756946394	1.0	sklearn
12b80feff8d72c04eb57b8ee18799926	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Lampanyctus;Lampanyctus_macdonaldi;	0.9999515532077597	1.0	sklearn
135db40c0202c17687da0608d75ae8c2	Eukaryota;Chordata;Actinopterygii;Perciformes	0.9127263723272483	1.0	sklearn
1421d1e10d87e46198714189e32b668c	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;		1.0	VSEARCH
1444195c0cd0307286f01820f714db25	Eukaryota;Chordata;Mammalia;Cetartiodactyla;Balaenopteridae;Balaenoptera;Balaenoptera_physalus;	0.9999997318345142	1.0	sklearn
145cdeba1062b43445cbc0aae46a7ec4	Eukaryota;Chordata;Mammalia;Cetartiodactyla	0.82821419103997	1.0	sklearn
14dc325586b320144ce4d0772a7cb181	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999971417851	1.0	sklearn
14e0b200fbd6e943a1195ae380c4ad94	Eukaryota;Chordata;Actinopterygii	0.8787847072657288	1.0	sklearn
14e82cd7bc2ba0d4efe2afc2b8e787a1	Eukaryota;Chordata;Aves;Procellariiformes;Procellariidae	0.8145336895714896	1.0	sklearn
15409e4da3293d63a710af323c41d2d8	Eukaryota;Chordata	0.9096736841959389	1.0	sklearn
154215941f4c96eedccc36350b4c7dc5	Eukaryota;Chordata;Actinopterygii	0.9999832641606716	1.0	sklearn
15d5a25e572d393ea8284323639c1e23	Eukaryota;Chordata	0.9048608008040374	1.0	sklearn
15e4115ed21124be682ba1917dc0eb53	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8551914231703946	1.0	sklearn
15ecd24a90245d8e3be7533e8430ae1a	Eukaryota;Chordata;Actinopterygii;Perciformes;Scombridae;Thunnus;Thunnus_thynnus;		1.0	VSEARCH
15f7e9a9d11b6c446181837f36eff560	Eukaryota;Chordata	0.9995541583811336	1.0	sklearn
160c820e3974bb4ee1baee9b80ec3401	Eukaryota	1.0000000000000002	1.0	sklearn
165f7e8be17eee3b256d86b65db59309	Eukaryota;Chordata;Actinopterygii;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus_heteroclitus;	0.9999999999994175	1.0	sklearn
167e0abe134034e69ba6ff91fb517c45	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Sternoptychidae;Sternoptyx;Sternoptyx_pseudodiaphana;	0.9985582994477917	1.0	sklearn
1689dfe60dbeca50de992c69f900e447	Eukaryota;Chordata;Actinopterygii	0.9999943472159968	1.0	sklearn
169fc6bc132adf268725fffc5d92e0f4	Eukaryota	0.9999999999999936	1.0	sklearn
16ddda876ca309de31a64ddc575919da	Eukaryota;Chordata	0.9558493939773329	1.0	sklearn
172e0e0123b1edb36c455484c09b721a	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae	0.9964635065594534	1.0	sklearn
183862c95b34160708ce9e8d21c8725b	Eukaryota;Chordata	0.9996727986286444	1.0	sklearn
18d311a9dc960ae331499372a9f8c55d	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999923522155	1.0	sklearn
19116301299deb77b871801677a04b70	Eukaryota;Chordata;Actinopterygii	0.9999992066870551	1.0	sklearn
1926bbc0d58f94302f2df70ec1be4b11	Eukaryota;Chordata	0.9339162074339129	1.0	sklearn
1957f98c452a22025213f0d29f3084c2	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999994368949	1.0	sklearn
195d6b4eb700756415c0c4221936a14e	Eukaryota;Chordata;Actinopterygii	0.8521034624449262	1.0	sklearn
19b8cdcf8c41905c02468cfcbaa3e141	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_microdon;	0.9999999973812238	1.0	sklearn
19c693f42cb365035c714e619ba37005	Eukaryota;Chordata;Mammalia;Cetartiodactyla	0.9904933064667122	1.0	sklearn
1a33a28e16a84191837c51d3baff2457	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_braueri;	0.9999999999999859	1.0	sklearn
1b3d41f2b3213d83306fdd973e1fb535	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_microdon;	0.999999998958188	1.0	sklearn
1b96915169f636e9da13cd64967a2a3d	Eukaryota;Chordata;Actinopterygii	0.9999990095085037	1.0	sklearn
1bdc40a4d90fa394b487f8385877a5b8	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8751823323858738	1.0	sklearn
1c2e116267ae9770ab2e87191e443c61	Eukaryota;Chordata;Actinopterygii	0.9999957149360535	1.0	sklearn
1c8b74b6f1d7459c727868c7e17f1ae9	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_pseudopallida;		1.0	VSEARCH
1cb150d41abb23230d22cf0cd58ed3e0	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Hygophum;Hygophum_proximum;	0.8802717472610844	1.0	sklearn
1d7b03105a36b16f85e0d8c0ebcc2ada	Eukaryota;Chordata;Actinopterygii	0.9999994232245212	1.0	sklearn
1d8f2ed1b65f3b805cda039a316abe6b	Eukaryota;Chordata	0.9997031029543728	1.0	sklearn
1de11e8cbe91888d6602840e171186bd	Eukaryota	0.9999999999999958	1.0	sklearn
1e1e6dd00ea81165ac74626db927426c	Eukaryota;Chordata;Actinopterygii	0.9999972066719821	1.0	sklearn
1e8a424ca992cab34e59b5470a3f79ef	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae;Chauliodus;Chauliodus_sloani;	0.9999999935469078	1.0	sklearn
1f1e32268fe6cd52691dab5d7d160438	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999990692459	1.0	sklearn
1f7f8606d07bde6c29218faa708eaa2a	Eukaryota;Chordata;Mammalia;Carnivora	0.9804973779555035	1.0	sklearn
1f821d34616ac86ebffc08a33213e825	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999997088623	1.0	sklearn
1fbabaf1474a6a3c5185e15f98b726c9	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999989366728	1.0	sklearn
208cbf733b4ef293d2cad1ea9362a6c5	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae;Leptostomias;Leptostomias_robustus;	0.9970549839116668	1.0	sklearn
211376054811ded733dd58fa013cb02c	Eukaryota;Chordata;Mammalia;Carnivora	0.9992216719965499	1.0	sklearn
216b481a1adfb03c936c01c81e7821ce	Eukaryota;Chordata	0.8835676708810765	1.0	sklearn
21861cb56ebce05df6557465ba511af7	Eukaryota	1.0000000000000027	1.0	sklearn
2199bf9e1ee28a1d925125ecc544bb1b	Eukaryota;Chordata;Actinopterygii	0.8000434705571096	1.0	sklearn
21a14011e1934aa5bdfc677b2f6f40ae	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Benthosema;Benthosema_glaciale;	0.9290473453036738	1.0	sklearn
21d46a84b6af80f4f9c6036edda2d34e	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Sternoptychidae;Sternoptyx;Sternoptyx_diaphana;	0.9999927223163715	1.0	sklearn
222a11d5f86582e8f8f0f8a0b630dbc6	Eukaryota;Chordata	0.9398553102162538	1.0	sklearn
225ebf68ca8ff974243621d3cc93b54d	Eukaryota	0.9999999999999953	1.0	sklearn
2276f57de786829f531ce5bcbe0ee2e1	Eukaryota;Chordata	0.9683535843974463	1.0	sklearn
23998167ded263e8824bb13528fe9cac	Eukaryota;Chordata;Actinopterygii	0.9999990249748881	1.0	sklearn
25142423e4e48d41d135aa2773a6f970	Eukaryota;Chordata;Actinopterygii	0.8363858437058694	1.0	sklearn
257e9fe5de54e9557657e002c6ad0336	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8835710775926374	1.0	sklearn
25af465d7d1092cb837196d16439dc52	Eukaryota;Chordata;Actinopterygii;Perciformes;Ammodytidae;Ammodytes;Ammodytes_dubius;	0.8717321826066254	1.0	sklearn
2601b5d574daf1d06157e7689ae96e76	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Diaphus;Diaphus_metopoclampus;	0.9999958382533465	1.0	sklearn
263fa79c1f270167564a6f5ea49c9878	Eukaryota;Chordata;Actinopterygii;Tetraodontiformes;Molidae;Mola;Mola_mola;	0.9989505125429088	1.0	sklearn
265df12040364c469e78c1e4d4ca1219	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8186651164909363	1.0	sklearn
26729547e10808b6ee3823e0089b4833	Eukaryota	0.9999999999999997	1.0	sklearn
26dc09ffcb80f235a5a9905df0e1712c	Eukaryota;Chordata	0.9996800141842878	1.0	sklearn
27fe9e2e17b85f135e4d1175c32e1995	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999976808596	1.0	sklearn
282324606c083f8ac9d39595f10ae7de	Eukaryota;Chordata;Mammalia;Cetartiodactyla;Balaenopteridae;Balaenoptera;Balaenoptera_acutorostrata;		1.0	VSEARCH
283bddff8da85d51d4e35cc33b046b4d	Eukaryota;Chordata;Actinopterygii;Perciformes;Ammodytidae;Ammodytes;Ammodytes_dubius;	0.8989333661504706	1.0	sklearn
286e99689e21e2d4740185a02a153dc1	Eukaryota;Chordata;Actinopterygii	0.9074455490140643	1.0	sklearn
292c0b14d8779df78963af58e922ffa3	Eukaryota;Chordata;Actinopterygii	0.9999999999999535	1.0	sklearn
29b9f32ca0203eaf7952782435e018d6	Eukaryota;Chordata;Actinopterygii	0.8813882084156076	1.0	sklearn
29cd508ce5dccfcb7921cb4afdf5a8b6	Eukaryota;Chordata;Actinopterygii	0.9134609598767544	1.0	sklearn
29d8a9bee58fef1ed0f3c61c95baab9a	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999101135152556	1.0	sklearn
2a03c7a6c71d0c50f5a3dfc1ffcc62d0	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_microdon;	0.999999999779007	1.0	sklearn
2a393eeaa55fcf6a992ec0ec6614a329	Eukaryota;Chordata;Actinopterygii	0.8320569607386531	1.0	sklearn
2a3ab776f009162e8dec3b11d25d0084	Eukaryota;Chordata	0.9141266306590105	1.0	sklearn
2a3c6c30e9da940478bb288ad8a3f488	Eukaryota	1.0000000000000007	1.0	sklearn
2b323fca53780a22059bf66397d0bee3	Eukaryota;Chordata	0.9418438713506905	1.0	sklearn
2b390c1f777d2733bead11708b5e24ff	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999997987318	1.0	sklearn
2bd877e085f4c5dd041111b8c08d46ef	Eukaryota;Chordata;Actinopterygii	0.9999986928842748	1.0	sklearn
2bebbbb79a6e70e9700250d727cd4d56	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Diaphus;Diaphus_gigas;	0.9974314009687953	1.0	sklearn
2c5457fbad2a1ccada05af050377de8b	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_braueri;		1.0	VSEARCH
2c5ed6346c844dc91935f297c1ff9f5b	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone_microdon;	0.9999999991698161	1.0	sklearn
2ccc03ad54c88df75dbf8bec50b2bb8d	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopelogadus;Scopelogadus_beanii;	0.915699418843803	1.0	sklearn
2d39b1dd615ddf572aae53b2d9a45385	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8341607536619713	1.0	sklearn
2d53d03d03501dc1cc54317d35472cb2	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Notoscopelus;Notoscopelus_resplendens_1;	0.9999996517992752	1.0	sklearn
2dab3068cb6092ddac37141ccf003888	Eukaryota;Chordata;Mammalia;Carnivora	0.9992518052255063	1.0	sklearn
2db84b8b27a449ded5f1514a93fc3e1f	Eukaryota;Chordata;Actinopterygii	0.9999981398143003	1.0	sklearn
2e2cd7fd1067fd9faaf9076dfc91fafa	Eukaryota;Chordata;Actinopterygii	0.9999958449040248	1.0	sklearn
2e2df54206afb212527ed2c5dcf48c22	Eukaryota;Chordata;Actinopterygii	0.8334209197521202	1.0	sklearn
2e3e8ba5050933b4f0abbeefc6a095ca	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Benthosema;Benthosema_glaciale;	0.9168620432864301	1.0	sklearn
2f474a64934cd133d33000aa0544e6f2	Eukaryota;Chordata;Actinopterygii;Argentiniformes;Microstomatidae;Nansenia;Nansenia_ardesiaca;	0.9997230137052656	1.0	sklearn
2f4a9562e630ba91bcf8d00dbad7db77	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopelogadus;Scopelogadus_beanii;	0.9170608969079003	1.0	sklearn
2f92ed20c350707b08fe4e01854ec687	Eukaryota;Chordata;Mammalia;Carnivora	0.9993770328335801	1.0	sklearn
2fd6dff50fc31a54910a5b77c6b52451	Eukaryota;Chordata;Actinopterygii	0.9999970502902115	1.0	sklearn
2fe303786218953bc1c7f3926571a359	Eukaryota;Chordata;Actinopterygii	0.9999058723316722	1.0	sklearn
3006c5565322d379f55548b3ced4fa20	Eukaryota	1.0000000000000007	1.0	sklearn
309cba4215d45866bdabd48e7ce19794	Eukaryota;Chordata;Mammalia;Carnivora	0.9993714420340742	1.0	sklearn
30c57f562278103fbaf12a498eb2260c	Eukaryota;Chordata;Actinopterygii	0.8458725919642888	1.0	sklearn
30c5e6babe20190a495181615f73b150	Eukaryota	1.0000000000000087	1.0	sklearn
31608833ac91d047786a1af90212d213	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae;Leptostomias;Leptostomias_robustus;	0.9968813839994839	1.0	sklearn
319929772e7e751bc91a4ad39fe7bbd2	Eukaryota;Chordata;Actinopterygii;Anguilliformes;Serrivomeridae;Serrivomer;Serrivomer_beanii;	0.9999992996262856	1.0	sklearn
31b35312d22395de160337474c2f72d4	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8791735060711143	1.0	sklearn
31bb29f33579b3e95d0c983f21115ab0	Eukaryota;Chordata;Actinopterygii	0.8095634836622619	1.0	sklearn
31c19fabac4531a1c36b664dba0414e6	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8637058748689135	1.0	sklearn
31cff3f35e7954fd1ff803925f9357eb	Eukaryota;Chordata;Actinopterygii	0.8591035067784182	1.0	sklearn
31e7d1c6da3a2c80f5b075b0c7bc33ed	Eukaryota	0.9999999999999979	1.0	sklearn
31ff54552732ea150785770bf000e935	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999982589146	1.0	sklearn
32093754be8b96181898f8fba29dac53	Eukaryota;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Lampadena;Lampadena_speculigera;	0.9999999724262385	1.0	sklearn
3311d7b78c958eb4f7610a8137428b58	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae;Leptostomias;Leptostomias_robustus;	0.9958726888462089	1.0	sklearn
33dd30dc783441b3f7c06cf018130216	Eukaryota;Chordata;Actinopterygii	0.9321018157636037	1.0	sklearn
345730cba16282c944b0d72aeae0c8d5	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999988036734	1.0	sklearn
349cd1fca44c1a9309a2eaf8e1a02618	Eukaryota;Chordata;Actinopterygii;Perciformes	0.8463384460623655	1.0	sklearn
34ee5a75e4f9e7ce907cb5bcda755cd2	Eukaryota;Chordata;Actinopterygii;Aulopiformes;Alepisauridae;Alepisaurus;Alepisaurus_ferox;	0.9999999997283454	1.0	sklearn
351df7bf50c3969b9b68209c77b0a7fd	Eukaryota;Chordata;Actinopterygii;Stomiiformes;Stomiidae	0.9993635037641503	1.0	sklearn
3529a40574b948b775053a2b195c70a5	Eukaryota;Chordata;Actinopterygii	0.8646550276232011	1.0	sklearn
353d2bc29a8a27f07896db0cf219573c	Eukaryota;Chordata;Actinopterygii;Beryciformes;Melamphaidae;Scopeloberyx;Scopeloberyx_opisthopterus;	0.9999999981352944	1.0	sklearn
